name,code,descripcion,bin,interval_mun,cells_mun
CLASIFICACION_FINAL_COVID-CASO DE SARS-COV-2  CONFIRMADO,CLASIFICACION_FINAL_COVID-3,"Identifica si el paciente es un caso de COVID-19 según el catálogo ""CLASIFICACION_FINAL_COVID"".",1,-0.001:1.0,"{01004,01008,01009,02003,02005,03002,03009,04001,04004,04005,04006,04007,04008,04009,04010,04011,05003,05004,05006,05007,05009,05010,05011,05014,05018,05019,05022,05027,05031,05034,05036,05037,05038,06001,06005,06006,06008,06009,07002,07003,07005,07006,07009,07013,07016,07017,07019,07020,07021,07022,07023,07027,07028,07029,07030,07034,07035,07036,07037,07041,07046,07048,07049,07051,07052,07053,07054,07055,07057,07059,07061,07065,07068,07069,07070,07071,07072,07074,07075,07076,07077,07079,07080,07081,07083,07084,07085,07086,07087,07089,07091,07094,07096,07099,07100,07102,07103,07104,07105,07106,07107,07108,07115,07120,07122,07124,08002,08003,08004,08005,08006,08007,08008,08009,08010,08011,08012,08013,08014,08016,08017,08018,08023,08027,08028,08029,08030,08031,08032,08034,08036,08038,08039,08040,08044,08046,08047,08048,08049,08050,08051,08052,08054,08055,08056,08057,08059,08060,08061,08062,08064,08065,08066,08067,10008,10009,10013,10016,10018,10020,10022,10023,10024,10026,10028,10032,10033,10034,10035,10039,11001,11003,11005,11008,11009,11010,11011,11012,11014,11018,11019,11022,11024,11026,11027,11029,11031,11033,11034,11035,11039,11040,11041,11042,11043,11044,11045,11046,12002,12003,12004,12005,12006,12007,12008,12010,12012,12013,12014,12015,12016,12017,12018,12019,12020,12022,12023,12024,12025,12026,12027,12028,12030,12032,12033,12034,12037,12039,12040,12041,12042,12044,12045,12046,12048,12049,12050,12051,12052,12053,12054,12055,12056,12057,12058,12059,12060,12061,12063,12066,12067,12068,12069,12071,12072,12076,12077,12078,12079,12080,12081,13001,13004,13005,13006,13007,13009,13010,13011,13012,13013,13014,13016,13018,13019,13020,13021,13026,13027,13028,13031,13032,13033,13034,13035,13036,13037,13038,13039,13040,13041,13042,13043,13045,13046,13047,13049,13050,13053,13054,13055,13056,13057,13058,13059,13060,13061,13062,13065,13066,13067,13068,13071,13072,13073,13074,13078,13079,13080,13081,13082,14001,14002,14003,14004,14005,14006,14008,14009,14012,14015,14016,14017,14019,14021,14022,14024,14026,14027,14029,14030,14031,14033,14034,14035,14036,14037,14038,14041,14042,14043,14044,14045,14046,14047,14048,14049,14050,14051,14052,14054,14055,14056,14057,14059,14060,14062,14063,14064,14065,14066,14068,14069,14070,14071,14072,14073,14076,14077,14078,14080,14082,14083,14084,14086,14087,14088,14089,14091,14092,14094,14095,14096,14099,14100,14102,14103,14104,14105,14106,14107,14108,14109,14110,14111,14113,14114,14115,14116,14117,14118,14119,14121,14122,14123,14124,14125,15001,15003,15004,15006,15007,15008,15009,15010,15012,15015,15016,15017,15021,15023,15026,15027,15028,15030,15032,15034,15036,15038,15040,15041,15042,15043,15044,15045,15046,15047,15049,15050,15055,15056,15061,15062,15063,15064,15065,15066,15067,15068,15069,15072,15073,15074,15075,15076,15077,15078,15079,15080,15083,15084,15086,15089,15091,15093,15094,15095,15097,15098,15100,15101,15102,15103,15105,15107,15110,15111,15112,15113,15117,15119,15123,15125,16001,16002,16003,16005,16008,16009,16010,16011,16012,16013,16014,16015,16016,16017,16018,16020,16021,16022,16023,16024,16025,16029,16030,16031,16032,16033,16035,16036,16037,16038,16039,16040,16041,16043,16045,16046,16047,16048,16049,16050,16051,16054,16055,16056,16057,16058,16059,16060,16061,16062,16063,16065,16067,16068,16069,16070,16071,16072,16073,16075,16076,16077,16078,16080,16081,16082,16083,16084,16085,16086,16087,16089,16092,16093,16095,16097,16098,16099,16100,16101,16103,16105,16106,16107,16110,16111,17001,17002,17003,17005,17010,17013,17014,17015,17016,17019,17020,17022,17023,17025,17026,17027,17030,17031,17032,17033,17035,18002,18003,18004,18005,18007,18012,18013,18014,18018,18019,19001,19002,19003,19005,19007,19008,19013,19015,19016,19020,19022,19023,19024,19027,19028,19030,19032,19034,19035,19036,19037,19040,19042,19043,19047,19050,19051,20001,20002,20003,20004,20005,20006,20009,20010,20012,20013,20014,20015,20017,20019,20020,20021,20025,20026,20028,20030,20031,20033,20039,20041,20043,20044,20045,20047,20048,20050,20051,20055,20057,20058,20063,20064,20068,20071,20072,20077,20080,20083,20084,20085,20087,20088,20089,20091,20092,20094,20095,20102,20103,20105,20106,20110,20111,20112,20117,20123,20124,20125,20126,20131,20134,20135,20136,20144,20145,20148,20151,20156,20158,20161,20162,20165,20166,20174,20175,20177,20178,20180,20182,20185,20188,20190,20192,20193,20198,20200,20203,20205,20207,20212,20213,20217,20219,20225,20226,20227,20229,20230,20231,20232,20235,20238,20239,20240,20243,20244,20247,20248,20249,20253,20254,20257,20260,20261,20262,20266,20269,20272,20273,20274,20275,20277,20278,20279,20285,20290,20291,20294,20295,20298,20301,20305,20307,20308,20309,20320,20325,20327,20329,20333,20334,20339,20342,20343,20348,20351,20352,20353,20360,20364,20368,20370,20375,20377,20381,20384,20386,20387,20388,20391,20397,20400,20401,20403,20405,20406,20407,20409,20417,20418,20421,20423,20426,20428,20431,20436,20439,20441,20443,20447,20450,20452,20455,20458,20459,20462,20466,20468,20469,20475,20476,20482,20483,20484,20487,20491,20494,20495,20496,20497,20498,20499,20502,20504,20505,20509,20513,20515,20516,20517,20519,20523,20525,20529,20531,20539,20540,20546,20549,20550,20551,20553,20554,20555,20557,20559,20560,20561,20562,21002,21003,21004,21005,21006,21007,21008,21010,21011,21012,21013,21014,21016,21017,21020,21021,21022,21024,21025,21027,21028,21029,21030,21033,21035,21037,21038,21039,21040,21042,21043,21044,21045,21046,21047,21048,21049,21050,21051,21055,21057,21058,21059,21060,21061,21062,21063,21064,21065,21066,21067,21068,21069,21072,21073,21074,21075,21076,21078,21079,21082,21083,21084,21086,21087,21088,21089,21090,21091,21094,21095,21097,21098,21099,21101,21102,21103,21104,21105,21107,21109,21110,21111,21112,21113,21115,21116,21117,21118,21122,21123,21124,21125,21126,21129,21130,21131,21133,21134,21136,21137,21138,21139,21141,21142,21143,21145,21146,21147,21148,21149,21150,21151,21152,21153,21155,21157,21158,21159,21160,21161,21162,21163,21166,21167,21168,21169,21170,21171,21172,21173,21175,21176,21177,21178,21179,21180,21182,21183,21184,21185,21186,21187,21188,21189,21191,21192,21193,21194,21195,21196,21197,21198,21199,21200,21202,21203,21204,21205,21206,21207,21209,21210,21211,21212,21213,21214,21216,21217,22002,22003,22005,22010,22013,22015,23002,23003,23004,23006,23007,23009,23011,24001,24002,24003,24005,24006,24007,24008,24009,24010,24011,24012,24014,24015,24016,24017,24019,24021,24022,24023,24025,24026,24027,24029,24030,24031,24032,24033,24034,24036,24037,24038,24039,24040,24041,24042,24043,24044,24045,24047,24048,24051,24052,24054,24055,24056,24057,25003,25004,25005,25007,25008,25013,25014,25016,25017,26002,26003,26004,26006,26012,26013,26014,26015,26019,26020,26023,26026,26035,26036,26039,26047,26048,26051,26052,26054,26055,26056,26057,26058,26061,26066,26068,26069,26070,26071,26072,27003,27008,27009,27010,27011,27012,27014,27015,27016,27017,28001,28002,28007,28012,28015,28016,28017,28019,28021,28022,28024,28025,28028,28029,28030,28033,28034,28035,28037,28038,28040,28042,28043,29001,29002,29003,29004,29007,29008,29009,29011,29013,29014,29015,29016,29017,29022,29025,29026,29027,29029,29030,29031,29032,29034,29035,29037,29038,29039,29040,29041,29042,29045,29046,29047,29048,29050,29051,29052,29053,29054,29055,29056,29057,29058,29059,29060,30001,30003,30004,30005,30006,30007,30008,30009,30010,30012,30013,30016,30017,30021,30022,30023,30024,30025,30027,30029,30030,30031,30032,30033,30034,30036,30040,30043,30047,30048,30049,30050,30051,30053,30054,30055,30057,30058,30059,30061,30062,30065,30066,30069,30070,30071,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30088,30089,30090,30091,30092,30093,30094,30095,30097,30099,30100,30101,30102,30103,30104,30105,30108,30109,30111,30112,30113,30115,30116,30120,30121,30123,30125,30126,30127,30129,30130,30132,30133,30134,30135,30138,30139,30141,30142,30143,30144,30145,30146,30148,30149,30151,30152,30153,30155,30157,30158,30160,30161,30162,30163,30166,30167,30169,30170,30172,30173,30176,30177,30178,30181,30182,30183,30185,30186,30187,30188,30189,30191,30192,30194,30195,30196,30197,30198,30200,30201,30202,30203,30204,30205,30206,30207,30208,30209,30210,30211,30212,31001,31002,31003,31005,31006,31008,31009,31011,31014,31017,31020,31021,31022,31023,31024,31025,31026,31027,31029,31031,31032,31033,31034,31035,31037,31042,31043,31044,31048,31051,31052,31054,31055,31056,31057,31058,31063,31064,31067,31068,31069,31070,31071,31073,31074,31076,31077,31080,31081,31082,31084,31086,31088,31089,31090,31092,31093,31094,31097,31098,31099,31101,31103,31104,31105,31106,31999,32001,32002,32003,32004,32005,32006,32007,32008,32009,32011,32012,32013,32014,32015,32016,32018,32021,32022,32023,32025,32026,32028,32029,32030,32031,32034,32035,32037,32038,32041,32043,32044,32045,32046,32047,32049,32050,32052,32053,32055,32058}"
CLASIFICACION_FINAL_COVID-CASO DE SARS-COV-2  CONFIRMADO,CLASIFICACION_FINAL_COVID-3,"Identifica si el paciente es un caso de COVID-19 según el catálogo ""CLASIFICACION_FINAL_COVID"".",2,1.0:2.0,"{01002,05017,05024,05033,06003,07012,07015,07097,08045,10001,10012,10014,10038,11004,11025,11030,11032,12011,12038,13008,13015,13023,13044,13064,13070,14013,14061,14079,14081,14093,15018,15019,15022,15048,15051,15052,15053,15059,15096,16006,16042,16064,16079,16090,16112,17004,17009,17017,17028,17029,18001,18006,18010,18016,18020,19011,19025,19041,19049,20042,20073,20079,20150,20293,20310,20318,20324,20338,20526,20570,21001,21054,21085,21100,21106,21132,21208,22009,23010,24018,24046,24058,25009,25015,26018,26029,26033,26042,26043,27001,27006,28003,29012,29020,29021,29049,30011,30014,30026,30045,30072,30128,30174,30175,31013,31038,31079,31091,32019,32051,32054,32057}"
CLASIFICACION_FINAL_COVID-CASO DE SARS-COV-2  CONFIRMADO,CLASIFICACION_FINAL_COVID-3,"Identifica si el paciente es un caso de COVID-19 según el catálogo ""CLASIFICACION_FINAL_COVID"".",3,2.0:4.0,"{01007,01010,01011,05020,05025,06004,07078,10007,11007,11023,11028,11038,12021,12035,12075,13022,13024,13030,13052,13075,13084,14023,14085,15002,15011,15014,15035,15085,15087,15090,15092,15108,15114,15115,15118,15121,15122,15124,16034,16066,16108,17008,17012,17024,18009,18011,19004,19010,19014,19017,19045,20023,20059,20115,20184,20399,20565,21015,21019,21034,21041,21071,21108,21154,21164,22001,22012,23001,24020,24024,24049,24050,25018,26017,26025,27005,27013,28009,28027,28041,29005,29019,29023,29024,29028,29036,29043,30038,31040,31041,31059,31085,31102,32032,32039,32040,32048}"
CLASIFICACION_FINAL_COVID-CASO DE SARS-COV-2  CONFIRMADO,CLASIFICACION_FINAL_COVID-3,"Identifica si el paciente es un caso de COVID-19 según el catálogo ""CLASIFICACION_FINAL_COVID"".",4,4.0:398.0,"{01001,01003,01005,01006,02001,02002,02004,03001,03003,03008,04002,04003,05002,05028,05030,05032,05035,06002,06007,06010,07101,08019,08021,08037,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,10005,11002,11015,11017,11020,11037,12001,12029,13002,13003,13017,13029,13048,13051,13063,13069,13076,13077,13083,14018,14025,14039,14053,14067,14097,14098,14101,14120,15005,15013,15020,15024,15025,15029,15031,15033,15037,15039,15054,15057,15058,15060,15070,15081,15082,15088,15099,15104,15106,15109,15120,16052,16053,16088,16102,17006,17007,17011,17018,18008,18015,18017,19006,19009,19012,19018,19019,19021,19026,19031,19033,19038,19039,19044,19046,19048,20067,20107,20157,20350,20385,20390,20413,21053,21114,21119,21140,21156,21174,22004,22006,22007,22008,22011,22014,22016,22017,22018,23005,23008,24013,24028,24035,24053,25001,25006,25010,25011,25012,26030,27002,27004,28032,29006,29010,29018,29033,29044,30028,30039,30044,30068,30087,30118,30124,30131,30193,31019,31050,31096,32010,32017,32020,32024,32036,32042,32056}"
CLASIFICACION_FINAL_COVID-INVÁLIDO POR LABORATORIO,CLASIFICACION_FINAL_COVID-4,"Identifica si el paciente es un caso de COVID-19 según el catálogo ""CLASIFICACION_FINAL_COVID"".",1,-0.001:11.0,"{01001,01002,01003,01004,01005,01006,01007,01008,01009,01010,01011,02001,02002,02003,02004,02005,03001,03002,03003,03008,03009,04001,04002,04003,04004,04005,04006,04007,04008,04009,04010,04011,05002,05003,05004,05006,05007,05009,05010,05011,05014,05017,05018,05019,05020,05022,05024,05025,05027,05028,05030,05031,05032,05033,05034,05035,05036,05037,05038,06001,06002,06003,06004,06005,06006,06007,06008,06009,06010,07002,07003,07005,07006,07009,07012,07013,07015,07016,07017,07019,07020,07021,07022,07023,07027,07028,07029,07030,07034,07035,07036,07037,07041,07046,07048,07049,07051,07052,07053,07054,07055,07057,07059,07061,07065,07068,07069,07070,07071,07072,07074,07075,07076,07077,07078,07079,07080,07081,07083,07084,07085,07086,07087,07089,07091,07094,07096,07097,07099,07100,07101,07102,07103,07104,07105,07106,07107,07108,07115,07120,07122,07124,08002,08003,08004,08005,08006,08007,08008,08009,08010,08011,08012,08013,08014,08016,08017,08018,08019,08021,08023,08027,08028,08029,08030,08031,08032,08034,08036,08037,08038,08039,08040,08044,08045,08046,08047,08048,08049,08050,08051,08052,08054,08055,08056,08057,08059,08060,08061,08062,08064,08065,08066,08067,09002,09003,09004,09005,09006,09007,09008,09009,09010,09011,09012,09013,09014,09015,09016,09017,10001,10005,10007,10008,10009,10012,10013,10014,10016,10018,10020,10022,10023,10024,10026,10028,10032,10033,10034,10035,10038,10039,11001,11002,11003,11004,11005,11007,11008,11009,11010,11011,11012,11014,11015,11017,11018,11019,11020,11022,11023,11024,11025,11026,11027,11028,11029,11030,11031,11032,11033,11034,11035,11037,11038,11039,11040,11041,11042,11043,11044,11045,11046,12001,12002,12003,12004,12005,12006,12007,12008,12010,12011,12012,12013,12014,12015,12016,12017,12018,12019,12020,12021,12022,12023,12024,12025,12026,12027,12028,12029,12030,12032,12033,12034,12035,12037,12038,12039,12040,12041,12042,12044,12045,12046,12048,12049,12050,12051,12052,12053,12054,12055,12056,12057,12058,12059,12060,12061,12063,12066,12067,12068,12069,12071,12072,12075,12076,12077,12078,12079,12080,12081,13001,13002,13003,13004,13005,13006,13007,13008,13009,13010,13011,13012,13013,13014,13015,13016,13017,13018,13019,13020,13021,13022,13023,13024,13026,13027,13028,13029,13030,13031,13032,13033,13034,13035,13036,13037,13038,13039,13040,13041,13042,13043,13044,13045,13046,13047,13048,13049,13050,13051,13052,13053,13054,13055,13056,13057,13058,13059,13060,13061,13062,13063,13064,13065,13066,13067,13068,13069,13070,13071,13072,13073,13074,13075,13076,13077,13078,13079,13080,13081,13082,13083,13084,14001,14002,14003,14004,14005,14006,14008,14009,14012,14013,14015,14016,14017,14018,14019,14021,14022,14023,14024,14025,14026,14027,14029,14030,14031,14033,14034,14035,14036,14037,14038,14039,14041,14042,14043,14044,14045,14046,14047,14048,14049,14050,14051,14052,14053,14054,14055,14056,14057,14059,14060,14061,14062,14063,14064,14065,14066,14067,14068,14069,14070,14071,14072,14073,14076,14077,14078,14079,14080,14081,14082,14083,14084,14085,14086,14087,14088,14089,14091,14092,14093,14094,14095,14096,14097,14098,14099,14100,14101,14102,14103,14104,14105,14106,14107,14108,14109,14110,14111,14113,14114,14115,14116,14117,14118,14119,14120,14121,14122,14123,14124,14125,15001,15002,15003,15004,15005,15006,15007,15008,15009,15010,15011,15012,15013,15014,15015,15016,15017,15018,15019,15020,15021,15022,15023,15024,15025,15026,15027,15028,15029,15030,15031,15032,15033,15034,15035,15036,15037,15038,15039,15040,15041,15042,15043,15044,15045,15046,15047,15048,15049,15050,15051,15052,15053,15054,15055,15056,15057,15058,15059,15060,15061,15062,15063,15064,15065,15066,15067,15068,15069,15070,15072,15073,15074,15075,15076,15077,15078,15079,15080,15081,15082,15083,15084,15085,15086,15087,15088,15089,15090,15091,15092,15093,15094,15095,15096,15097,15098,15099,15100,15101,15102,15103,15104,15105,15106,15107,15108,15109,15110,15111,15112,15113,15114,15115,15117,15118,15119,15120,15121,15122,15123,15124,15125,16001,16002,16003,16005,16006,16008,16009,16010,16011,16012,16013,16014,16015,16016,16017,16018,16020,16021,16022,16023,16024,16025,16029,16030,16031,16032,16033,16034,16035,16036,16037,16038,16039,16040,16041,16042,16043,16045,16046,16047,16048,16049,16050,16051,16052,16053,16054,16055,16056,16057,16058,16059,16060,16061,16062,16063,16064,16065,16066,16067,16068,16069,16070,16071,16072,16073,16075,16076,16077,16078,16079,16080,16081,16082,16083,16084,16085,16086,16087,16088,16089,16090,16092,16093,16095,16097,16098,16099,16100,16101,16102,16103,16105,16106,16107,16108,16110,16111,16112,17001,17002,17003,17004,17005,17006,17007,17008,17009,17010,17011,17012,17013,17014,17015,17016,17017,17018,17019,17020,17022,17023,17024,17025,17026,17027,17028,17029,17030,17031,17032,17033,17035,18001,18002,18003,18004,18005,18006,18007,18008,18009,18010,18011,18012,18013,18014,18015,18016,18017,18018,18019,18020,19001,19002,19003,19004,19005,19006,19007,19008,19009,19010,19011,19012,19013,19014,19015,19016,19017,19018,19019,19020,19021,19022,19023,19024,19025,19026,19027,19028,19030,19031,19032,19033,19034,19035,19036,19037,19038,19039,19040,19041,19042,19043,19044,19045,19046,19047,19048,19049,19050,19051,20001,20002,20003,20004,20005,20006,20009,20010,20012,20013,20014,20015,20017,20019,20020,20021,20023,20025,20026,20028,20030,20031,20033,20039,20041,20042,20043,20044,20045,20047,20048,20050,20051,20055,20057,20058,20059,20063,20064,20067,20068,20071,20072,20073,20077,20079,20080,20083,20084,20085,20087,20088,20089,20091,20092,20094,20095,20102,20103,20105,20106,20107,20110,20111,20112,20115,20117,20123,20124,20125,20126,20131,20134,20135,20136,20144,20145,20148,20150,20151,20156,20157,20158,20161,20162,20165,20166,20174,20175,20177,20178,20180,20182,20184,20185,20188,20190,20192,20193,20198,20200,20203,20205,20207,20212,20213,20217,20219,20225,20226,20227,20229,20230,20231,20232,20235,20238,20239,20240,20243,20244,20247,20248,20249,20253,20254,20257,20260,20261,20262,20266,20269,20272,20273,20274,20275,20277,20278,20279,20285,20290,20291,20293,20294,20295,20298,20301,20305,20307,20308,20309,20310,20318,20320,20324,20325,20327,20329,20333,20334,20338,20339,20342,20343,20348,20350,20351,20352,20353,20360,20364,20368,20370,20375,20377,20381,20384,20385,20386,20387,20388,20390,20391,20397,20399,20400,20401,20403,20405,20406,20407,20409,20413,20417,20418,20421,20423,20426,20428,20431,20436,20439,20441,20443,20447,20450,20452,20455,20458,20459,20462,20466,20468,20469,20475,20476,20482,20483,20484,20487,20491,20494,20495,20496,20497,20498,20499,20502,20504,20505,20509,20513,20515,20516,20517,20519,20523,20525,20526,20529,20531,20539,20540,20546,20549,20550,20551,20553,20554,20555,20557,20559,20560,20561,20562,20565,20570,21001,21002,21003,21004,21005,21006,21007,21008,21010,21011,21012,21013,21014,21015,21016,21017,21019,21020,21021,21022,21024,21025,21027,21028,21029,21030,21033,21034,21035,21037,21038,21039,21040,21041,21042,21043,21044,21045,21046,21047,21048,21049,21050,21051,21053,21054,21055,21057,21058,21059,21060,21061,21062,21063,21064,21065,21066,21067,21068,21069,21071,21072,21073,21074,21075,21076,21078,21079,21082,21083,21084,21085,21086,21087,21088,21089,21090,21091,21094,21095,21097,21098,21099,21100,21101,21102,21103,21104,21105,21106,21107,21108,21109,21110,21111,21112,21113,21114,21115,21116,21117,21118,21119,21122,21123,21124,21125,21126,21129,21130,21131,21132,21133,21134,21136,21137,21138,21139,21140,21141,21142,21143,21145,21146,21147,21148,21149,21150,21151,21152,21153,21154,21155,21156,21157,21158,21159,21160,21161,21162,21163,21164,21166,21167,21168,21169,21170,21171,21172,21173,21174,21175,21176,21177,21178,21179,21180,21182,21183,21184,21185,21186,21187,21188,21189,21191,21192,21193,21194,21195,21196,21197,21198,21199,21200,21202,21203,21204,21205,21206,21207,21208,21209,21210,21211,21212,21213,21214,21216,21217,22001,22002,22003,22004,22005,22006,22007,22008,22009,22010,22011,22012,22013,22014,22015,22016,22017,22018,23001,23002,23003,23004,23005,23006,23007,23008,23009,23010,23011,24001,24002,24003,24005,24006,24007,24008,24009,24010,24011,24012,24013,24014,24015,24016,24017,24018,24019,24020,24021,24022,24023,24024,24025,24026,24027,24028,24029,24030,24031,24032,24033,24034,24035,24036,24037,24038,24039,24040,24041,24042,24043,24044,24045,24046,24047,24048,24049,24050,24051,24052,24053,24054,24055,24056,24057,24058,25001,25003,25004,25005,25006,25007,25008,25009,25010,25011,25012,25013,25014,25015,25016,25017,25018,26002,26003,26004,26006,26012,26013,26014,26015,26017,26018,26019,26020,26023,26025,26026,26029,26030,26033,26035,26036,26039,26042,26043,26047,26048,26051,26052,26054,26055,26056,26057,26058,26061,26066,26068,26069,26070,26071,26072,27001,27002,27003,27004,27005,27006,27008,27009,27010,27011,27012,27013,27014,27015,27016,27017,28001,28002,28003,28007,28009,28012,28015,28016,28017,28019,28021,28022,28024,28025,28027,28028,28029,28030,28032,28033,28034,28035,28037,28038,28040,28041,28042,28043,29001,29002,29003,29004,29005,29006,29007,29008,29009,29010,29011,29012,29013,29014,29015,29016,29017,29018,29019,29020,29021,29022,29023,29024,29025,29026,29027,29028,29029,29030,29031,29032,29033,29034,29035,29036,29037,29038,29039,29040,29041,29042,29043,29044,29045,29046,29047,29048,29049,29050,29051,29052,29053,29054,29055,29056,29057,29058,29059,29060,30001,30003,30004,30005,30006,30007,30008,30009,30010,30011,30012,30013,30014,30016,30017,30021,30022,30023,30024,30025,30026,30027,30028,30029,30030,30031,30032,30033,30034,30036,30038,30039,30040,30043,30044,30045,30047,30048,30049,30050,30051,30053,30054,30055,30057,30058,30059,30061,30062,30065,30066,30068,30069,30070,30071,30072,30073,30074,30075,30076,30077,30078,30079,30080,30081,30082,30083,30084,30085,30086,30087,30088,30089,30090,30091,30092,30093,30094,30095,30097,30099,30100,30101,30102,30103,30104,30105,30108,30109,30111,30112,30113,30115,30116,30118,30120,30121,30123,30124,30125,30126,30127,30128,30129,30130,30131,30132,30133,30134,30135,30138,30139,30141,30142,30143,30144,30145,30146,30148,30149,30151,30152,30153,30155,30157,30158,30160,30161,30162,30163,30166,30167,30169,30170,30172,30173,30174,30175,30176,30177,30178,30181,30182,30183,30185,30186,30187,30188,30189,30191,30192,30193,30194,30195,30196,30197,30198,30200,30201,30202,30203,30204,30205,30206,30207,30208,30209,30210,30211,30212,31001,31002,31003,31005,31006,31008,31009,31011,31013,31014,31017,31019,31020,31021,31022,31023,31024,31025,31026,31027,31029,31031,31032,31033,31034,31035,31037,31038,31040,31041,31042,31043,31044,31048,31050,31051,31052,31054,31055,31056,31057,31058,31059,31063,31064,31067,31068,31069,31070,31071,31073,31074,31076,31077,31079,31080,31081,31082,31084,31085,31086,31088,31089,31090,31091,31092,31093,31094,31096,31097,31098,31099,31101,31102,31103,31104,31105,31106,31999,32001,32002,32003,32004,32005,32006,32007,32008,32009,32010,32011,32012,32013,32014,32015,32016,32017,32018,32019,32020,32021,32022,32023,32024,32025,32026,32028,32029,32030,32031,32032,32034,32035,32036,32037,32038,32039,32040,32041,32042,32043,32044,32045,32046,32047,32048,32049,32050,32051,32052,32053,32054,32055,32056,32057,32058}"
